Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,2,0.675,0.33333334,653.0,1284.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,704.0,1280.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,735.0,1280.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,766.0,1282.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,786.0,1280.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,794.0,1277.0,0.0,155.0587,155.0587
Thumb,1,0.675,0.33333334,794.0,1277.0,0.0,155.0587,155.0587
Thumb,0,0.7375,0.4666667,194.0,1308.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,195.0,1306.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,204.0,1304.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,226.0,1299.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.40000004,276.0,1292.0,0.0,187.09549,187.09549
Thumb,2,0.71250004,0.40000004,375.0,1282.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,520.0,1268.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,623.0,1254.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,690.0,1247.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,750.0,1241.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,785.0,1237.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.33333334,804.0,1234.0,0.0,155.0587,155.0587
Thumb,2,0.675,0.33333334,814.0,1232.0,0.0,155.0587,155.0587
Thumb,1,0.675,0.33333334,814.0,1232.0,0.0,155.0587,155.0587
Thumb,0,0.7375,0.4666667,142.0,1366.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,142.0,1365.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,145.0,1363.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,155.0,1360.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,183.0,1354.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.40000004,232.0,1346.0,0.0,187.09549,187.09549
Thumb,2,0.71250004,0.40000004,325.0,1337.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,490.0,1321.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,618.0,1298.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,676.0,1286.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,720.0,1280.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,761.0,1275.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,785.0,1271.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.33333334,795.0,1269.0,0.0,155.0587,155.0587
Thumb,1,0.675,0.33333334,795.0,1269.0,0.0,155.0587,155.0587
Thumb,0,0.77500004,0.4666667,170.0,1329.0,0.0,219.1323,219.1323
Thumb,2,0.77500004,0.4666667,171.0,1327.0,0.0,219.1323,219.1323
Thumb,2,0.77500004,0.4666667,181.0,1325.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,207.0,1322.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,254.0,1316.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.40000004,343.0,1310.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,452.0,1309.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,542.0,1308.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,604.0,1308.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,665.0,1308.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,715.0,1304.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,751.0,1300.0,0.0,187.09549,187.09549
Thumb,1,0.675,0.40000004,751.0,1300.0,0.0,187.09549,187.09549
Thumb,0,0.725,0.4666667,198.0,1328.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,198.0,1327.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,204.0,1325.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,220.0,1321.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.40000004,254.0,1313.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,326.0,1305.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,445.0,1300.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,573.0,1286.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,657.0,1279.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,709.0,1275.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,756.0,1271.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,790.0,1263.0,0.0,155.0587,155.0587
Thumb,1,0.6625,0.33333334,790.0,1263.0,0.0,155.0587,155.0587
Thumb,0,0.7625,0.4666667,182.0,1344.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,184.0,1342.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,205.0,1335.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,253.0,1325.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,341.0,1315.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,442.0,1309.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,542.0,1304.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,617.0,1304.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,676.0,1305.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,718.0,1306.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,737.0,1307.0,0.0,155.0587,155.0587
Thumb,1,0.6625,0.33333334,737.0,1307.0,0.0,155.0587,155.0587
Thumb,0,0.71250004,0.4666667,196.0,1347.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,197.0,1346.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,207.0,1344.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,226.0,1342.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,263.0,1338.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,331.0,1335.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,434.0,1330.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,530.0,1323.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,591.0,1320.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,646.0,1322.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,705.0,1324.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,743.0,1324.0,0.0,155.0587,155.0587
Thumb,1,0.65000004,0.33333334,743.0,1324.0,0.0,155.0587,155.0587
Thumb,0,0.75,0.4666667,210.0,1326.0,0.0,219.1323,219.1323
Thumb,2,0.75,0.4666667,212.0,1324.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.4666667,222.0,1321.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.40000004,252.0,1315.0,0.0,187.09549,187.09549
Thumb,2,0.71250004,0.40000004,311.0,1311.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,418.0,1311.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,526.0,1305.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,610.0,1298.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.33333334,668.0,1295.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,710.0,1295.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,732.0,1294.0,0.0,155.0587,155.0587
Thumb,1,0.65000004,0.33333334,732.0,1294.0,0.0,155.0587,155.0587
Thumb,0,0.725,0.4666667,187.0,1361.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,191.0,1359.0,0.0,219.1323,219.1323
Thumb,2,0.725,0.4666667,206.0,1357.0,0.0,219.1323,219.1323
Thumb,2,0.71250004,0.40000004,241.0,1354.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,318.0,1353.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,442.0,1353.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,570.0,1342.0,0.0,187.09549,187.09549
Thumb,2,0.6625,0.40000004,652.0,1329.0,0.0,187.09549,187.09549
Thumb,2,0.65000004,0.33333334,706.0,1321.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,751.0,1314.0,0.0,155.0587,155.0587
Thumb,1,0.65000004,0.33333334,751.0,1314.0,0.0,155.0587,155.0587
Thumb,0,0.7625,0.4666667,257.0,1318.0,0.0,219.1323,219.1323
Thumb,2,0.7625,0.4666667,257.0,1317.0,0.0,219.1323,219.1323
Thumb,2,0.7625,0.4666667,266.0,1314.0,0.0,219.1323,219.1323
Thumb,2,0.7375,0.40000004,296.0,1309.0,0.0,187.09549,187.09549
Thumb,2,0.725,0.40000004,318.0,1307.0,0.0,187.09549,187.09549
Thumb,2,0.725,0.40000004,352.0,1305.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,457.0,1298.0,0.0,187.09549,187.09549
Thumb,2,0.7,0.40000004,604.0,1278.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,698.0,1260.0,0.0,187.09549,187.09549
Thumb,2,0.6875,0.40000004,740.0,1253.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.40000004,769.0,1251.0,0.0,187.09549,187.09549
Thumb,2,0.675,0.33333334,781.0,1250.0,0.0,155.0587,155.0587
Thumb,1,0.675,0.33333334,781.0,1250.0,0.0,155.0587,155.0587
Thumb,0,0.6375,0.33333334,820.0,1187.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,816.0,1185.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,811.0,1184.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,801.0,1183.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,766.0,1182.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,702.0,1186.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,650.0,1193.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,598.0,1202.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,497.0,1229.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,407.0,1259.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,336.0,1288.0,0.0,155.0587,155.0587
Thumb,2,0.6875,0.33333334,283.0,1312.0,0.0,155.0587,155.0587
Thumb,2,0.6625,0.33333334,238.0,1331.0,0.0,155.0587,155.0587
Thumb,1,0.6625,0.33333334,238.0,1331.0,0.0,155.0587,155.0587
Thumb,0,0.6,0.33333334,847.0,1200.0,0.0,155.0587,155.0587
Thumb,2,0.625,0.33333334,843.0,1198.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,828.0,1194.0,0.0,155.0587,155.0587
Thumb,2,0.65000004,0.33333334,796.0,1190.0,0.0,155.0587,155.0587
