Finger,Type,Pressure,Size,X,Y,Orientation,Major,Minor
Thumb,2,0.8625,0.39285716,473.754,908.63635,0.0,146.579,146.579
Thumb,2,0.83750004,0.35714287,507.3375,1009.4441,0.0,146.579,146.579
Thumb,2,0.8125,0.33928573,536.0939,1096.2816,0.0,133.926,133.926
Thumb,2,0.8125,0.33928573,559.1346,1186.6713,0.0,133.926,133.926
Thumb,2,0.8,0.33928573,583.55273,1260.845,0.0,133.926,133.926
Thumb,2,0.77500004,0.3214286,598.71155,1318.459,0.0,121.272995,121.272995
Thumb,2,0.7375,0.30357143,608.9485,1360.7938,0.0,121.272995,121.272995
Thumb,2,0.6875,0.30357143,609.0,1364.0,0.0,121.272995,121.272995
Thumb,1,0.6875,0.30357143,609.0,1364.0,0.0,121.272995,121.272995
Thumb,0,0.8875,0.4107143,751.0,1029.0,0.0,159.232,159.232
Thumb,2,0.875,0.4107143,733.70087,1029.0,0.0,159.232,159.232
Thumb,2,0.83750004,0.37500003,641.21466,1031.8308,0.0,146.579,146.579
Thumb,2,0.825,0.33928573,527.1686,1048.2269,0.0,133.926,133.926
Thumb,2,0.7875,0.3214286,425.9821,1061.2295,0.0,133.926,133.926
Thumb,2,0.7625,0.3214286,320.1847,1072.42,0.0,133.926,133.926
Thumb,2,0.75,0.30357143,260.42828,1072.0807,0.0,121.272995,121.272995
Thumb,2,0.5125,0.26785716,244.0,1071.0,0.0,108.619995,108.619995
Thumb,1,0.5125,0.26785716,244.0,1071.0,0.0,108.619995,108.619995
Thumb,0,0.85,0.4107143,840.0,1107.0,0.0,159.232,159.232
Thumb,2,0.85,0.4107143,827.6735,1102.3507,0.0,159.232,159.232
Thumb,2,0.8625,0.4107143,774.76807,1089.2817,0.0,159.232,159.232
Thumb,2,0.85,0.39285716,700.35254,1081.7819,0.0,159.232,159.232
Thumb,2,0.8125,0.35714287,587.5,1078.5,0.0,146.579,146.579
Thumb,2,0.7875,0.35714287,465.3991,1078.6028,0.0,146.579,146.579
Thumb,2,0.77500004,0.33928573,338.99887,1074.323,0.0,133.926,133.926
Thumb,2,0.7625,0.3214286,255.62592,1067.5627,0.0,133.926,133.926
Thumb,2,0.58750004,0.2857143,235.0,1063.0,0.0,121.272995,121.272995
Thumb,1,0.58750004,0.2857143,235.0,1063.0,0.0,121.272995,121.272995
Thumb,0,0.85,0.4107143,830.0,1099.0,0.0,159.232,159.232
Thumb,2,0.85,0.4107143,817.6194,1096.2488,0.0,159.232,159.232
Thumb,2,0.83750004,0.37500003,742.30707,1085.7179,0.0,146.579,146.579
Thumb,2,0.8125,0.37500003,644.2828,1078.5869,0.0,146.579,146.579
Thumb,2,0.7875,0.33928573,528.9399,1076.7784,0.0,133.926,133.926
Thumb,2,0.7625,0.33928573,401.0669,1071.5913,0.0,133.926,133.926
